,Restaurant name,Ranking,Number of reviews,Average vote,Price range,Price level,address,Postal code,Restaurant type 1,Restaurant type 2,Boroughs,Population,Income
2807,Nueva Fe,2855,28,3.0,$,1.0,"Carretera Malilla 119, 46026, Valencia Spain",46026,Spanish,,Pobles del Sud,32026,12066.0
2808,El Menu,2856,60,3.0,$$ - $$$,4.0,"Carrer d'en Llop 2, 46002, Valencia Spain",46002,Spanish,Mediterranean,Ciutat Vella,26542,19009.0
2809,Hippo Gastro Bar,2857,9,3.0,$,1.0,"Carrer de Joan Llorenc, 58, 46008, Valencia Spain",46008,,,Extramurs,73050,16794.0
2810,Kilim,2858,29,3.0,$,1.0,"Paseo Ruzafa 8, 46002, Valencia Spain",46002,Turkish,Pakistani,Ciutat Vella,26542,19009.0
2811,Bocados Cerveceria Restaurante,2859,39,3.0,$,1.0,"Calle Cronista Vicent Vidal 2, 46023, Valencia Spain",46023,Mediterranean,Spanish,Camins al Grau,46154,13788.0
2812,Eshal Food Planet,2860,4,3.5,,,"Calle Padre Porta 328, 46024, Valencia Spain",46024,Middle Eastern,Pakistani,Poblats Marítims,82178,11698.0
2813,Illimani 16 De Julio,2861,3,3.5,$$ - $$$,4.0,"Heroe Romeo 20, 46018, Valencia Spain",46018,,,l'Olivereta,35767,11410.0
2814,Pepe Taco,2862,11,3.5,$,1.0,"Nuevo Centro Av Pio Xii, Valencia Spain",,Mexican,,,,
2815,A Mos Redo - Na Jordana,2863,51,3.0,$,1.0,"Calle Salvador Giner 4, 46003, Valencia Spain",46003,Bar,Spanish,Ciutat Vella,26542,19009.0
2816,Ceveceria Restaurante Gran Ronda,2864,12,3.0,,,"Avenida Perez Galdos 105, 46018, Valencia Spain",46018,Spanish,Mediterranean,l'Olivereta,35767,11410.0
2817,Le Prive,2865,7,3.5,,,"Avenida Reino de Valencia 79, 46005, Valencia Spain",46005,,,l'Eixample,76697,20299.0
2818,Boca,2866,4,3.5,,,"Calle del Doctor Sanchis Sivera 4, 46008, Valencia Spain",46008,,,Extramurs,73050,16794.0
2819,La Parrilla,2867,62,3.0,$,1.0,"Autopista Del Saler, 16, 46013, Valencia Spain",46013,Barbecue,,Quatre Carreres,52940,12357.0
2820,Cafeteria Bahia,2868,9,3.0,$$ - $$$,4.0,"Calle Colón 30, 46004, Valencia Spain",46004,Mediterranean,European,l'Eixample,76697,20299.0
2821,Lontananza,2869,31,3.0,$,1.0,"Passeig de Neptu 46, 46011, Valencia Spain",46011,American,Mediterranean,Poblats Marítims,82178,11698.0
2822,Lamburguesa (Ciencias),2870,11,3.0,$$ - $$$,4.0,"Avenida Baleares 71, 46023, Valencia Spain",46023,American,Mediterranean,Camins al Grau,46154,13788.0
2823,Guadix 23 Restaurante,2871,15,3.0,$,1.0,"Plaza Zumalacarregui 5, 46014, Valencia Spain",46014,Spanish,Mediterranean,Patraix,40168,13331.0
2824,Marysol,2872,2,3.0,,,"Plaza Ramon Contreras Mongrell N 12, 46019, Valencia Spain",46019,,,Rascanya,35308,11388.0
2825,Quinta Managua,2873,33,3.0,$,1.0,"Carretera Nacional 340 Km 194, Beneixida, 46293, Valencia Spain",46293,Spanish,Mediterranean,,,
2826,Pizzeria Carlos,2874,34,3.0,$,1.0,"Avenida Primado Reig 79, 46020, Valencia Spain",46020,Pizza,Italian,Benimaclet,46868,14834.0
2827,100 montaditos,2875,2,3.0,,,"Avenida Professor Lopez Pinero s/n Comercial Center El Saler, 46013, Valencia Spain",46013,Spanish,,Quatre Carreres,52940,12357.0
2828,Valencia En Casa,2876,35,3.0,$,1.0,"Calle Ercilla 14, 46001, Valencia Spain",46001,Mediterranean,Spanish,Ciutat Vella,26542,19009.0
2829,El Desvan de Ruzafa,2877,9,3.0,$$ - $$$,4.0,"Calle del Puerto Rico 4 Calle Puerto Rico, 4, 46006, Valencia Spain",46006,,,l'Eixample,76697,20299.0
2830,Chino Feliz,2878,8,3.0,$,1.0,"Avenida Pio XII 1 Bajo, 46009, Valencia Spain",46009,Chinese,Bar,La Saïdia,7022,13023.0
2831,Restaurante Sporting Tenis,2879,2,3.0,$$ - $$$,4.0,"Avenida Baleares 29, 46023, Valencia Spain",46023,Mediterranean,,Camins al Grau,46154,13788.0
2832,Backyard,2881,5,3.0,$$ - $$$,4.0,"Avenida Blasco Ibanez 97, 46022, Valencia Spain",46022,Mediterranean,,Algirós,68400,15105.0
2833,Brasaylena El Saler,2882,88,3.0,$$ - $$$,4.0,"Avinguda Professor Lopez Pinero 16, 46013, Valencia Spain",46013,Barbecue,Steakhouse,Quatre Carreres,52940,12357.0
2834,Foster's Hollywood,2883,4,3.5,,,"Centro Comercial Gran Turia, Plaza Europa 1 C.C. Gran Turia, Local 289, 46950, Valencia Spain",46950,,,,,
2835,Barrika Cervecera,2884,2,3.0,,,"Carrer Del Pare Barranco, 36, 46015, Valencia Spain",46015,Spanish,,Campanar,35767,15126.0
2836,Restaurante Mixo,2885,5,3.5,$$ - $$$,4.0,"Avenida Gaspar Aguilar 73 73, 46017, Valencia Spain",46017,Seafood,Mediterranean,Jesús,47788,11825.0
2837,Cafe Tasia,2886,24,3.5,$,1.0,"Calle Cuba 56 Bajo Derecha, 46006, Valencia Spain",46006,,,l'Eixample,76697,20299.0
2838,Meson El Agujero,2887,4,3.0,$$ - $$$,4.0,"Calle Artes Graficas 36, 46010, Valencia Spain",46010,Bar,Mediterranean,El Pla del Real,26491,20207.0
2839,Bar-restaurante Bodegueta Aromas,2888,18,3.0,$,1.0,"Calle de Gregorio Gea 12 Bajo, 46009, Valencia Spain",46009,Mediterranean,Spanish,La Saïdia,7022,13023.0
2840,Malila Coffee & Restaurant,2889,2,3.0,,,"Carrer De Pérez Pujol, 10, 46002, Valencia Spain",46002,Spanish,,Ciutat Vella,26542,19009.0
2841,Panaria,2890,11,3.5,$,1.0,"Av. de Gaspar Aguilar, 89, 46017, Valencia Spain",46017,International,Spanish,Jesús,47788,11825.0
2842,Arroceria La Valenciana 2,2891,19,3.0,,,"Calle de Martinez Cubells 3, 46002, Valencia Spain",46002,Mediterranean,Spanish,Ciutat Vella,26542,19009.0
2843,Las Adelitas Belgica,2892,2,3.0,,,"Calle Belgica 28, 46021, Valencia Spain",46021,,,Algirós,68400,15105.0
2844,Restaurante Indian 25,2893,3,3.5,,,"Avenida Del Puerto 247, 46011, Valencia Spain",46011,,,Poblats Marítims,82178,11698.0
2845,TGB The Good Burger,2894,5,3.0,,,"Calle Alfauir 47, 46019, Valencia Spain",46019,Fast Food,,Rascanya,35308,11388.0
2846,Cabana,2895,3,3.0,,,"Paseo Marítimo 9 de Octubre, 1, 46529, Valencia Spain",46529,Italian,,,,
2847,Rincon Espanol,2896,4,3.0,,,"Calle de Finlandia 11, 46010, Valencia Spain",46010,,,El Pla del Real,26491,20207.0
2848,Dolce Far Niente,2897,4,3.0,$$ - $$$,4.0,"Calle Hernan Cortes 8, 46004, Valencia Spain",46004,Italian,International,l'Eixample,76697,20299.0
2849,Monkili Restaurante,2898,78,3.0,$$ - $$$,4.0,"Paseo Neptuno 52, 46011, Valencia Spain",46011,Mediterranean,Spanish,Poblats Marítims,82178,11698.0
2850,Nostrum Valencia,2899,4,3.0,$,1.0,"Calle Antiga Senda d'En Senent 6, 46023, Valencia Spain",46023,Cafe,Mediterranean,Camins al Grau,46154,13788.0
2851,Volem,2900,7,3.0,$$ - $$$,4.0,"Paseo Alameda 51, 46023, Valencia Spain",46023,Bar,Cafe,Camins al Grau,46154,13788.0
2852,Zaika Indian Cuisine,2901,2,3.0,$$ - $$$,4.0,"Carrer del Serpis 24, 46021, Valencia Spain",46021,Indian,Asian,Algirós,68400,15105.0
2853,Bar Risueno,2902,1,3.0,,,"Plaza Roma 2, 46018, Valencia Spain",46018,,,l'Olivereta,35767,11410.0
2854,Telepizza,2903,2,3.0,,,"Calle de la Cueva Santa 4, 46020, Valencia Spain",46020,Pizza,,Benimaclet,46868,14834.0
2855,Gastrobar Motes,2904,1,3.0,,,"Carrer De Trafalgar, 46024, Valencia Spain",46024,Spanish,,Poblats Marítims,82178,11698.0
2856,Burger King,2905,1,3.0,,,"Cc Campanar Carrer Dhernandez Lazaro 27, 46015, Valencia Spain",46015,,,Campanar,35767,15126.0
2857,Trovados,2906,4,3.0,,,"Calle Cirilo Amoros 82, 46004, Valencia Spain",46004,,,l'Eixample,76697,20299.0
2858,Rodilla,2907,1,3.0,$,1.0,"C.C. Nuevo Centro Avenida Menendez Pidal 15, 46009, Valencia Spain",46009,Cafe,,La Saïdia,7022,13023.0
2859,Bar Compostela,2908,1,3.0,,,"Carrer del Doctor Lluch, 17, 46011, Valencia Spain",46011,,,Poblats Marítims,82178,11698.0
2860,McDonald's,2909,1,3.0,,,"Estación Ave Joaquín Sorolla Calle San Vicente Martír, 171, Carrer de Bailèn, s / n València Joaquín Sorolla, 46007, Valencia Spain",46007,,,Extramurs,73050,16794.0
2861,McDonald's,2910,1,3.0,,,"Autovia V-21, Exit 9 Parque Comercial El Manar, 46560, Valencia Spain",46560,Fast Food,,,,
2863,Bar 500 Cafe,2912,2,3.0,,,"Plaza Libertador Simon Bolivar nr. 7, 46011, Valencia Spain",46011,Spanish,,Poblats Marítims,82178,11698.0
2864,Cafe Cafe,2913,1,3.0,,,"Estacion Valencia Joaquin Sorolla. C/ San Vicente Martir, 171. Planta 0., 46007, Valencia Spain",46007,,,Extramurs,73050,16794.0
2865,Restaurante Lo Sfizio,2914,1,3.0,,,"Avenida Gaspar Aguilar 24, 46007, Valencia Spain",46007,,,Extramurs,73050,16794.0
2866,Sam's Cafe,2915,2,3.0,,,"Calle Cronista Carreres 4, 46003, Valencia Spain",46003,Spanish,,Ciutat Vella,26542,19009.0
2867,Pan Comido Ruzafa,2916,3,3.0,,,"Carrer de Puerto Rico, 3, 46006, Valencia Spain",46006,Spanish,,l'Eixample,76697,20299.0
2868,vorariu,2917,3,3.0,,,"Crta Del Riu S/N, 46012, Valencia Spain",46012,Mediterranean,Barbecue,,,
2869,Cafeteria El Pasaje,2918,3,3.0,,,"Calle Albacete 29, 46007, Valencia Spain",46007,,,Extramurs,73050,16794.0
2870,Hot Pot Lao Ma,2919,1,3.0,$$ - $$$,4.0,"Calle Pelayo 54, 46007, Valencia Spain",46007,Chinese,Steakhouse,Extramurs,73050,16794.0
2871,L'alqueria De Boro,2920,1,3.0,,,"Ent. A La Alqueria De Real, 11, 46013, Valencia Spain",46013,Mediterranean,,Quatre Carreres,52940,12357.0
2872,Pans & Company,2921,1,3.0,,,"Carretera Cruz de Gracia, Salida 6 y 7, 46980, Valencia Spain",46980,,,,,
2873,Mastika Restobar,2922,1,3.0,,,"Gran Via Marques del Turia 58, 46005, Valencia Spain",46005,Mediterranean,Spanish,l'Eixample,76697,20299.0
2874,The black premium,2923,1,3.0,,,"Calle Ruzafa 15, 46004, Valencia Spain",46004,Spanish,,l'Eixample,76697,20299.0
2876,Kurz & Gut,2925,3,3.0,,,"Calle Pintor Maella 37, 46023, Valencia Spain",46023,German,,Camins al Grau,46154,13788.0
2877,La Fundadora,2926,21,3.0,$$ - $$$,4.0,"Calle de Jeronimo Munoz n 14, 46007, Valencia Spain",46007,International,Healthy,Extramurs,73050,16794.0
2878,Soong Dynasty,2927,9,3.0,$$ - $$$,4.0,"Avenida Pio XII 33, 46009, Valencia Spain",46009,Sushi,Vietnamese,La Saïdia,7022,13023.0
2879,La Taperia,2928,4,3.0,,,"Passeig De Neptú, 72, 46011, Valencia Spain",46011,Italian,,Poblats Marítims,82178,11698.0
2880,Hosteria El Vizio,2929,164,3.0,$,1.0,"Calle Eugenia Vines 105, 46011, Valencia Spain",46011,Italian,Mediterranean,Poblats Marítims,82178,11698.0
2881,Oh My Bowl!,2930,3,3.0,$$ - $$$,4.0,"Calle Almazora 60, 46010, Valencia Spain",46010,Brazilian,Asian,El Pla del Real,26491,20207.0
2882,Raco De Les Arts,2931,9,3.0,,,"Calle Antonio Sacramento Escultor, 9, 46013, Valencia Spain",46013,Mediterranean,,Quatre Carreres,52940,12357.0
2883,Cafeteria Suizo,2932,28,3.0,,,"Carrer de la Barcelonina 1, 46002, Valencia Spain",46002,Spanish,Cafe,Ciutat Vella,26542,19009.0
2884,Cafe Lisboa,2933,338,3.0,$,1.0,"Plaza del Doctor Collado 9, 46001, Valencia Spain",46001,Bar,Cafe,Ciutat Vella,26542,19009.0
2885,Decalogo Wine&Bar,2934,2,3.0,,,"Carrer de Russafa, 34, 46004, Valencia Spain",46004,,,l'Eixample,76697,20299.0
2886,Arroceria Duna El Saler,2935,842,3.0,$$$$,7.0,"Paseo Pintor Francisco Lozano Módulo 3 S/n Final De La Autovia - 2° Rotonda Salida Por Tallafoc De La Rambla, 46012 El Saler, Valencia Spain",46012,Mediterranean,European,,,
2887,Cafeteria Plaza Picasso,2936,2,3.0,,,"Carrer de Gongora, 6, 46035, Valencia Spain",46035,Venezuelan,South American,Pobles de l'Oest,13224,10843.0
2888,Restaurante Tropical,2937,205,3.0,$$ - $$$,4.0,"Playa Pinedo N 9, 46012, Valencia Spain",46012,Mediterranean,Spanish,,,
2889,La Casita De Maria,2938,11,3.0,$,1.0,"Calle Vinaroz 3 Bajo, 46020, Valencia Spain",46020,Mediterranean,Fusion,Benimaclet,46868,14834.0
2890,Malabar Steakhouse & Beer,2939,58,3.0,$$ - $$$,4.0,"Muelle de la Aduana s/n Planta 1 Veles e Vents, 46023, Valencia Spain",46023,Bar,International,Camins al Grau,46154,13788.0
2891,Gastrobar Mali,2940,6,3.0,,,"Calle Roteros 3, 46003, Valencia Spain",46003,Mexican,Spanish,Ciutat Vella,26542,19009.0
2892,Wakaya Lounge,2941,0,,$$ - $$$,4.0,"Carrer del riu, 426 Pinedo / El Saler, Valencia Spain",,Mediterranean,European,,,
2893,Del Poble - Blasco Ibanez,2942,2,3.0,$,1.0,"Avenida Blasco Ibáñez, 108, 46021, Valencia Spain",46021,Pizza,Fast Food,Algirós,68400,15105.0
2894,Casa Vela,2943,359,3.0,$$ - $$$,4.0,"Avenida Corts Valencianes 26, 46015, Valencia Spain",46015,European,Spanish,Campanar,35767,15126.0
2895,Gastro Mon,2944,2,3.0,,,"Carrer de Borriana, 48, 46005, Valencia Spain",46005,,,l'Eixample,76697,20299.0
2896,Turia -mercado De Colon,2945,4,3.0,,,"Carrer De Jorge Juan, 46004, Valencia Spain",46004,Bar,Pub,l'Eixample,76697,20299.0
2897,San Remo,2946,30,3.0,$,1.0,"Calle Salamanca 7, 46005, Valencia Spain",46005,,,l'Eixample,76697,20299.0
2898,Bento Tienda Bar,2947,2,3.0,,,"Calle de Luis Oliag 54, 46006, Valencia Spain",46006,American,Mediterranean,l'Eixample,76697,20299.0
2899,Del Poble Benimaclet,2948,54,3.0,$,1.0,"Calle Dolores Marques 2, 46020, Valencia Spain",46020,Italian,Pizza,Benimaclet,46868,14834.0
2900,Restaurante MonteCorona,2949,2,3.0,,,"Urb.MonteCorona C/Roble,1, Valencia Spain",,Spanish,,,,
2901,Asian Te,2950,59,3.0,$,1.0,"Avenida De Pius XII Nuevo Centro, 46009, Valencia Spain",46009,Chinese,Asian,La Saïdia,7022,13023.0
2902,The Burger Lobby,2951,75,3.0,$$ - $$$,4.0,"Calle Vicente Sancho Tello 2 Esquina Av. d´Aragó, 46021, Valencia Spain",46021,American,Barbecue,Algirós,68400,15105.0
2903,Baking Free,2952,4,3.5,$,1.0,"Calle Gil Roger 1, 46009, Valencia Spain",46009,Spanish,,La Saïdia,7022,13023.0
2904,Dulce de Leche Av,2953,34,3.0,$$ - $$$,4.0,"Av. Francia 8, 46023, Valencia Spain",46023,Cafe,Spanish,Camins al Grau,46154,13788.0
2905,El Cazador,2954,17,3.0,$$ - $$$,4.0,"Avenida la Mota, 25, 46770, Valencia Spain",46770,Spanish,Mediterranean,,,
2906,Bar Casino Mislata,2955,5,2.5,,,"Carrer Miguel Hernández 11, 46920, Valencia Spain",46920,Diner,,,,
2907,Bienmesabe Cafe Bistro,2956,2,3.0,$$ - $$$,4.0,"Avenida los Naranjos S/N Edificio Galileo Galilei, 46022, Valencia Spain",46022,Italian,Mediterranean,Algirós,68400,15105.0
2908,KFC,2957,7,3.0,,,"Avenida Blasco Ibanez 87, 46022, Valencia Spain",46022,American,,Algirós,68400,15105.0
2909,Restaurante Mare Nostrum Gandia,2958,7,3.0,,,"Calle Alcoy Esquina Mare Nostrum Gandia, 46730, Valencia Spain",46730,Spanish,,,,
2910,Bratembier Bierhaus,2959,4,3.0,,,"C.del Mar, 46003, Valencia Spain",46003,German,,Ciutat Vella,26542,19009.0
2911,Restaurante Japones Osaka III,2960,186,3.0,$$ - $$$,4.0,"Calle Ribera 8, 46002, Valencia Spain",46002,Japanese,Sushi,Ciutat Vella,26542,19009.0
2912,"Tapejant, Bodega",2962,2,3.0,,,"Av. De Maria Christina 9, 46001, Valencia Spain",46001,Spanish,,Ciutat Vella,26542,19009.0
2913,Los Bastardos Gastrobar,2963,4,3.0,,,"Placa De Jules Verne, 14, 46017, Valencia Spain",46017,,,Jesús,47788,11825.0
2914,Cafe Tocado,2964,4,3.0,,,"Carrer De Cadis, 46004, Valencia Spain",46004,Bar,Pub,l'Eixample,76697,20299.0
2915,Duffin Dagels,2965,6,3.0,,,"Centro Comercial Arena, Valencia Spain",,Cafe,,,,
2916,LosBastardos Urban Food,2966,2,3.0,,,"Av. Del Primer De Maig, 50, Bajo C, 46017, Valencia Spain",46017,American,,Jesús,47788,11825.0
2917,El Quijote,2967,10,3.0,,,"Plaza de Julio Verne 2, 46017, Valencia Spain",46017,Spanish,,Jesús,47788,11825.0
2918,Bar Cerveceria Fox,2968,49,3.0,$$ - $$$,4.0,"Calle de Palafox 9 Mdo. Central, 46001, Valencia Spain",46001,Mediterranean,Spanish,Ciutat Vella,26542,19009.0
2919,100 Montaditos,2969,5,3.0,,,"Carrer de Gayano Lluch, 30, 46025, Valencia Spain",46025,Fast Food,Spanish,Benicalap,33298,11520.0
2920,Bodega La Iberica,2970,7,3.0,,,"Carrer de Polo y Peyrolon, 26, 46021, Valencia Spain",46021,Spanish,,Algirós,68400,15105.0
2921,Morenamia,2971,0,,$$ - $$$,4.0,"Calle Guardia Civil 23, 46020, Valencia Spain",46020,Mediterranean,Spanish,Benimaclet,46868,14834.0
2922,Foster's Hollywood,2972,67,3.0,$$ - $$$,4.0,"Gran Via del Marques del Turia 16, 46005, Valencia Spain",46005,American,,l'Eixample,76697,20299.0
2923,Chino Cherean,2973,8,3.0,$,1.0,"Plaza Obispo Amigo 6, 46007, Valencia Spain",46007,Chinese,,Extramurs,73050,16794.0
2924,Casa Gallega,2974,3,3.5,,,"Calle Retor 41, 46006, Valencia Spain",46006,,,l'Eixample,76697,20299.0
2925,Rivendel Resto-Bar,2975,126,3.0,$$ - $$$,4.0,"Calle Hospital 18, 46001, Valencia Spain",46001,Mediterranean,Spanish,Ciutat Vella,26542,19009.0
2926,Restaurante Azul Azahar,2976,7,3.0,$$ - $$$,4.0,"5 Avenida Benagéber, 46116, Valencia Spain",46116,Spanish,,,,
2927,Roll in Wood,2977,5,3.0,$,1.0,"Calle del Muro de Santa Ana 1 Bajo, 46003, Valencia Spain",46003,European,Central European,Ciutat Vella,26542,19009.0
2928,Domino's Pizza Pio Xii,2978,20,3.0,$,1.0,"Avinguda de Pius XII, 9, 46009, Valencia Spain",46009,Pizza,Italian,La Saïdia,7022,13023.0
2929,L'ampadini,2979,2,3.0,,,"Passeig de l'Albereda 42, 46023, Valencia Spain",46023,Italian,International,Camins al Grau,46154,13788.0
2930,El Rey de las Canas,2980,40,3.0,,,"Plaza Armada Espanola 2, 46011, Valencia Spain",46011,Mediterranean,Bar,Poblats Marítims,82178,11698.0
2931,Tacobell Valencia,2981,28,3.0,$,1.0,"Nuevo Centro Avenida de Pius Xii, 46009, Valencia Spain",46009,Mexican,Fast Food,La Saïdia,7022,13023.0
2932,Cafe Borneo 3,2982,4,3.0,$$ - $$$,4.0,"Calle Cronista Carreres 7 Bajo, 46003, Valencia Spain",46003,,,Ciutat Vella,26542,19009.0
2933,Vino y Mil Flores,2983,44,3.0,$,1.0,"C/ Cirilo Amoros, 79, Mercado de Colon, Valencia Spain",,Bar,Spanish,,,
2934,La Taberna,2984,3,2.5,,,"Carrer de Puerto Rico, 2, 46004, Valencia Spain",46004,Bar,Spanish,l'Eixample,76697,20299.0
2935,Con Calma,2985,4,3.0,$,1.0,"Avenida de Aragon 4, 46021, Valencia Spain",46021,Bar,Cafe,Algirós,68400,15105.0
2936,Bar Dartin,2986,2,3.0,,,"Carrer de Puerto Rico, 38, 46006, Valencia Spain",46006,,,l'Eixample,76697,20299.0
2937,Restaurante Chino Nuevo Siglo,2987,8,3.0,$$ - $$$,4.0,"Avenida Ausias March, 58, 46026, Valencia Spain",46026,Chinese,,Pobles del Sud,32026,12066.0
2938,Restaurante Marzal,2988,11,3.0,$$ - $$$,4.0,"Calle Matematico Marzal 16, 46007, Valencia Spain",46007,Mediterranean,,Extramurs,73050,16794.0
2939,Tot Brasa,2989,64,3.0,$$ - $$$,4.0,"Avinguda Dels Tarongers 34 Frente a la parada del tranvía La Cadena, 46022, Valencia Spain",46022,Steakhouse,Spanish,Algirós,68400,15105.0
2940,Canonche,2990,13,3.0,,,"Estamos en Autovia a-7 Salida 855, 46270, Valencia Spain",46270,Mediterranean,Spanish,,,
2941,BLEND VLC,2991,2,2.5,$$ - $$$,4.0,"Avenida Puerto 129, 46022, Valencia Spain",46022,Spanish,,Algirós,68400,15105.0
2942,Da Vinci,2992,27,3.0,$,1.0,"Gran Via Germanias 27, 46006, Valencia Spain",46006,Pizza,Italian,l'Eixample,76697,20299.0
2943,Bar Cafeteria Montblanc,2993,18,3.0,,,"Carrer de la Reina 87 corner Carrer del Mediterrani, 46011, Valencia Spain",46011,Mediterranean,Spanish,Poblats Marítims,82178,11698.0
2944,Deleita,2994,3,2.5,,,"Av. Pio Baroja, 82, 46035, Valencia Spain",46035,Spanish,,Pobles de l'Oest,13224,10843.0
2945,Sushi Shop,2995,86,3.0,$$ - $$$,4.0,"Plaza Reina 19, 46003, Valencia Spain",46003,Japanese,Sushi,Ciutat Vella,26542,19009.0
2946,Panamy,2996,2,3.0,,,"Carrer dels Sants Just i Pastor 27, 46021, Valencia Spain",46021,Cafe,Spanish,Algirós,68400,15105.0
2947,Cerveceria Santa Barbara,2997,10,3.0,,,"Avenida Blasco Ibanez 29, 46010, Valencia Spain",46010,Spanish,,El Pla del Real,26491,20207.0
2948,Carisma Coffee,2998,111,3.0,$$ - $$$,4.0,"Calle Trafalgar 52 Bajo, 46023, Valencia Spain",46023,Cafe,European,Camins al Grau,46154,13788.0
2949,Lizzarin,2999,5,3.0,$$ - $$$,4.0,"Calle del Convento Santa Clara 9, 46002, Valencia Spain",46002,Spanish,,Ciutat Vella,26542,19009.0
2950,Restaurante Sabuk,3000,13,3.0,$$ - $$$,4.0,"Carrer Font Santa 4E, 46910, Valencia",46910,Japanese,,,,
2952,Avanqua Oceanografic-agora Sociedad Limitada,3002,103,3.0,$,1.0,"Gran Via del Marques del Turia 19, 46004, Valencia Spain",46004,International,Spanish,l'Eixample,76697,20299.0
2953,VG Burger Bar,3003,4,3.0,$,1.0,"Gran Via de Fernando el Catolico 10, 46008, Valencia Spain",46008,American,Street Food,Extramurs,73050,16794.0
2954,Shisha Syrian Food,3004,5,3.0,$,1.0,"Calle Serpis 24, 46021, Valencia Spain",46021,Lebanese,Mediterranean,Algirós,68400,15105.0
2955,Restaurante Manyans,3005,297,3.0,$$ - $$$,4.0,"Calle Manya 16, 46009, Valencia Spain",46009,Mediterranean,European,La Saïdia,7022,13023.0
2956,Joaquin Castello Garcia,3006,5,3.0,,,"Playa, 46012, Valencia Spain",46012,,,,,
2957,Ildania,3007,2,2.5,$,1.0,"C/ Rincón de Ademuz 21 Bajo, 46018, Valencia Spain",46018,Mediterranean,,l'Olivereta,35767,11410.0
2958,Restaurante La Dehesa Joaquin Castello,3008,209,3.0,$$ - $$$,4.0,"Playa de El Saler, 46012 El Saler, Valencia Spain",46012,Seafood,Mediterranean,,,
2959,Vora Riu,3009,8,3.5,$$ - $$$,4.0,"av. Menéndez Pidal Bajo 10, 46009, Valencia Spain",46009,Mediterranean,European,La Saïdia,7022,13023.0
2960,Restaurante Vic Mar,3010,9,3.0,$,1.0,"Av. Carabelas 7, 46137, Valencia Spain",46137,Mediterranean,,,,
2961,The Garden Gold,3011,2,2.5,$$ - $$$,4.0,"Calle de Pedro Maza 1 Parroquia de Nuestra Senora de los Angeles, 46011, Valencia Spain",46011,Bar,Spanish,Poblats Marítims,82178,11698.0
2962,Tian An Men,3012,24,3.0,$,1.0,"Avenida Puerto 76 Bajo c/isla Canarias, 46023, Valencia Spain",46023,Chinese,Asian,Camins al Grau,46154,13788.0
2963,Restaurante La Barra del Hotel Muralleta,3013,14,3.5,$$ - $$$,4.0,"Calle Cisterna 31 Restaurante abierto al publico dentro del Hotel Muralleta, 46190, Valencia Spain",46190,Mediterranean,Spanish,,,
2964,Bar Billar Bulebu,3014,5,3.0,$,1.0,"Camino Moncada 86, 46025, Valencia Spain",46025,American,Spanish,Benicalap,33298,11520.0
2965,Aromas del Espresso,3015,28,3.0,$,1.0,"Calle Bailia 2 Junto Plza de La Virgen, 46003, Valencia Spain",46003,,,Ciutat Vella,26542,19009.0
2966,Restaurante Casa Anselmo,3016,78,3.0,$$ - $$$,4.0,"Avenida Serrania 8 Losa del Obispo, 46168, Valencia Spain",46168,Steakhouse,Mediterranean,,,
2967,Evenser,3017,42,3.0,$$ - $$$,4.0,"Club Social Mas Camarena, 46117, Valencia Spain",46117,Spanish,Mediterranean,,,
2968,La Vianda,3018,3,3.0,$,1.0,"Carrer Quart 68, 46008, Valencia Spain",46008,,,Extramurs,73050,16794.0
2969,Murillo,3019,3,2.5,,,"Carrer de Lluis Oliag, 54, 46006, Valencia Spain",46006,,,l'Eixample,76697,20299.0
2970,Restaurante El Rincon Gallego,3020,8,3.5,$$$$,7.0,"Carrer Illes Balears Playa de gandia, 46701, Valencia Spain",46701,Spanish,Welsh,,,
2971,A Lareira Taperia Vinoteca,3021,44,3.0,$$ - $$$,4.0,"Calle Adresadors Nº 14, 46001, Valencia Spain",46001,,,Ciutat Vella,26542,19009.0
2972,Cafe La Bolsa,3022,21,3.0,$,1.0,"Calle Pascual y Genis 16, 46002, Valencia Spain",46002,Spanish,,Ciutat Vella,26542,19009.0
2973,La Platea,3023,123,3.0,$$ - $$$,4.0,"Calle Menorca 19 Centro Comercial Aqua Multiespacio, 46023, Valencia Spain",46023,Mediterranean,Spanish,Camins al Grau,46154,13788.0
